"Time","act_mode3","act_mode4","pump_output_control_state","act_mode1","M2 state (+10)"
2023-09-18 10:36:39,16,1,21,1,11
2023-09-18 10:36:41,16,1,21,1,11
2023-09-18 10:36:42,16,1,21,1,11
2023-09-18 10:36:44,16,1,21,1,11
2023-09-18 10:36:46,16,1,21,1,11
2023-09-18 10:36:48,16,1,21,1,11
2023-09-18 10:36:50,16,1,21,1,11
2023-09-18 10:36:52,16,1,21,1,11
2023-09-18 10:36:54,16,1,21,1,11
2023-09-18 10:36:56,16,1,21,1,11
2023-09-18 10:36:58,16,1,21,1,11
2023-09-18 10:37:00,16,1,21,1,11
2023-09-18 10:37:02,16,1,21,1,11
2023-09-18 10:37:04,16,1,21,1,11
2023-09-18 10:37:06,16,1,21,1,11
2023-09-18 10:37:07,16,1,21,1,11
2023-09-18 10:37:09,16,1,21,1,11
2023-09-18 10:37:11,16,1,21,1,11
2023-09-18 10:37:13,16,1,21,1,11
2023-09-18 10:37:15,16,1,21,1,11
2023-09-18 10:37:18,16,1,21,1,11
2023-09-18 10:37:20,16,1,21,1,11
2023-09-18 10:37:21,16,1,21,1,11
2023-09-18 10:37:23,16,1,21,1,11
2023-09-18 10:37:24,16,1,21,1,11
2023-09-18 10:37:26,16,1,21,1,11
2023-09-18 10:37:27,16,1,21,1,11
2023-09-18 10:37:29,16,1,21,1,11
2023-09-18 10:37:31,16,1,21,1,11
2023-09-18 10:37:33,16,1,21,1,11
2023-09-18 10:37:35,16,1,21,1,11
2023-09-18 10:37:37,16,1,21,1,11
2023-09-18 10:37:39,16,1,21,1,11
2023-09-18 10:37:41,16,1,21,1,11
2023-09-18 10:37:42,16,1,21,1,11
2023-09-18 10:37:44,16,1,21,1,11
2023-09-18 10:37:46,16,1,21,1,11
2023-09-18 10:37:48,16,1,21,1,11
2023-09-18 10:37:50,16,1,21,1,11
2023-09-18 10:37:52,16,1,21,1,11
2023-09-18 10:37:54,16,1,21,1,11
2023-09-18 10:37:56,16,1,21,1,11
2023-09-18 10:37:58,16,1,21,1,11
2023-09-18 10:38:00,16,1,21,1,11
2023-09-18 10:38:02,16,1,21,1,11
2023-09-18 10:38:03,16,1,21,1,11
2023-09-18 10:38:05,16,1,21,1,11
2023-09-18 10:38:07,16,1,21,1,11
2023-09-18 10:38:09,16,1,21,1,11
2023-09-18 10:38:11,16,1,21,1,11
2023-09-18 10:38:14,16,1,21,1,11
2023-09-18 10:38:16,16,1,21,1,11
2023-09-18 10:38:18,16,1,21,1,11
2023-09-18 10:38:20,16,1,21,1,11
2023-09-18 10:38:22,16,1,21,1,11
2023-09-18 10:38:24,16,1,21,1,11
2023-09-18 10:38:26,16,1,21,1,11
2023-09-18 10:38:27,16,1,21,1,11
2023-09-18 10:38:29,16,1,21,1,11
2023-09-18 10:38:31,16,1,21,1,11
2023-09-18 10:38:33,16,1,21,1,11
2023-09-18 10:38:34,16,1,21,1,11
2023-09-18 10:38:36,16,1,21,1,11
2023-09-18 10:38:38,16,1,21,1,11
2023-09-18 10:38:40,16,1,21,1,11
2023-09-18 10:38:42,16,1,21,1,11
2023-09-18 10:38:44,16,1,21,1,11
2023-09-18 10:38:46,16,1,21,1,11
2023-09-18 10:38:47,16,1,21,1,11
2023-09-18 10:38:49,16,1,21,1,11
2023-09-18 10:38:51,16,1,21,1,11
2023-09-18 10:38:53,16,1,21,1,11
2023-09-18 10:38:55,16,1,21,1,11
2023-09-18 10:38:57,16,1,21,1,11
2023-09-18 10:38:59,16,1,21,1,11
2023-09-18 10:39:00,16,1,21,1,11
2023-09-18 10:39:02,16,1,21,1,11
2023-09-18 10:39:04,16,1,21,1,11
2023-09-18 10:39:06,16,1,21,1,11
2023-09-18 10:39:08,16,1,21,1,11
2023-09-18 10:39:09,16,1,21,1,11
2023-09-18 10:39:11,16,1,21,1,11
2023-09-18 10:39:14,16,1,21,1,11
2023-09-18 10:39:16,16,1,21,1,11
2023-09-18 10:39:17,16,1,21,1,11
2023-09-18 10:39:19,16,1,21,1,11
2023-09-18 10:39:21,16,1,21,1,11
2023-09-18 10:39:23,16,1,21,1,11
2023-09-18 10:39:25,16,1,21,1,11
2023-09-18 10:39:27,16,1,21,1,11
2023-09-18 10:39:29,16,1,21,1,11
2023-09-18 10:39:31,16,1,21,1,11
2023-09-18 10:39:33,16,1,21,1,11
2023-09-18 10:39:35,16,1,21,1,11
2023-09-18 10:39:37,16,1,21,1,11
2023-09-18 10:39:39,16,1,21,1,11
2023-09-18 10:39:41,16,1,21,1,11
2023-09-18 10:39:43,16,1,21,1,11
2023-09-18 10:39:45,16,1,21,1,11
2023-09-18 10:39:47,16,1,21,1,11
2023-09-18 10:39:48,16,1,21,1,11
2023-09-18 10:39:50,16,1,21,1,11
2023-09-18 10:39:52,16,1,21,1,11
2023-09-18 10:39:54,16,1,21,1,11
2023-09-18 10:39:56,16,1,21,1,11
2023-09-18 10:39:58,16,1,21,1,11
2023-09-18 10:40:00,16,1,21,1,11
2023-09-18 10:40:02,16,1,21,1,11
2023-09-18 10:40:04,16,1,21,1,11
2023-09-18 10:40:06,16,1,21,1,11
2023-09-18 10:40:08,16,1,21,1,11
2023-09-18 10:40:10,16,1,21,1,11
2023-09-18 10:40:12,16,1,21,1,11
2023-09-18 10:40:14,16,1,21,1,11
2023-09-18 10:40:16,16,1,21,1,11
2023-09-18 10:40:18,16,1,21,1,11
2023-09-18 10:40:20,16,1,21,1,11
2023-09-18 10:40:22,16,1,21,1,11
2023-09-18 10:40:23,16,1,21,1,11
2023-09-18 10:40:25,16,1,21,1,11
2023-09-18 10:40:27,16,1,21,1,11
2023-09-18 10:40:29,16,1,21,1,11
2023-09-18 10:40:31,16,1,21,1,11
2023-09-18 10:40:33,16,1,21,1,11
2023-09-18 10:40:36,16,1,21,1,11
2023-09-18 10:40:37,16,1,21,1,11
2023-09-18 10:40:39,16,1,21,1,11
2023-09-18 10:40:41,16,1,21,1,11
2023-09-18 10:40:43,16,1,21,1,11
2023-09-18 10:40:45,16,1,21,1,11
2023-09-18 10:40:47,16,1,21,1,11
2023-09-18 10:40:49,16,1,21,1,11
2023-09-18 10:40:51,16,1,21,1,11
2023-09-18 10:40:53,16,1,21,1,11
2023-09-18 10:40:55,16,1,21,1,11
2023-09-18 10:40:57,16,1,21,1,11
2023-09-18 10:41:00,16,1,21,1,11
2023-09-18 10:41:02,16,1,21,1,11
2023-09-18 10:41:04,16,1,21,1,11
2023-09-18 10:41:05,16,1,21,1,11
2023-09-18 10:41:07,16,1,21,1,11
2023-09-18 10:41:09,16,1,21,1,11
2023-09-18 10:41:11,16,1,21,1,11
2023-09-18 10:41:13,16,1,21,1,11
2023-09-18 10:41:15,16,1,21,1,11
2023-09-18 10:41:17,16,1,21,1,11
2023-09-18 10:41:19,16,1,21,1,11
2023-09-18 10:41:21,16,1,21,1,11
2023-09-18 10:41:23,16,1,21,1,11
2023-09-18 10:41:25,16,1,21,1,11
2023-09-18 10:41:27,16,1,21,1,11
2023-09-18 10:41:29,16,1,21,1,11
2023-09-18 10:41:31,16,1,21,1,11
2023-09-18 10:41:33,16,1,21,1,11
2023-09-18 10:41:35,16,1,21,1,11
2023-09-18 10:41:36,16,1,21,1,11
2023-09-18 10:41:39,16,1,21,1,11
2023-09-18 10:41:41,16,1,21,1,11
2023-09-18 10:41:43,16,1,21,1,11
2023-09-18 10:41:45,16,1,21,1,11
2023-09-18 10:41:47,16,1,21,1,11
2023-09-18 10:41:48,16,1,21,1,11
2023-09-18 10:41:50,16,1,21,1,11
2023-09-18 10:41:52,16,1,21,1,11
2023-09-18 10:41:54,16,1,21,1,11
2023-09-18 10:41:55,16,1,21,1,11
2023-09-18 10:41:57,16,1,21,1,11
2023-09-18 10:41:59,16,1,21,1,11
2023-09-18 10:42:01,16,1,21,1,11
2023-09-18 10:42:03,16,1,21,1,11
2023-09-18 10:42:05,16,1,21,1,11
2023-09-18 10:42:07,16,1,21,1,11
2023-09-18 10:42:09,16,1,21,1,11
2023-09-18 10:42:11,16,1,21,1,11
2023-09-18 10:42:13,16,1,21,1,11
2023-09-18 10:42:14,16,1,21,1,11
2023-09-18 10:42:16,16,1,21,1,11
2023-09-18 10:42:18,16,1,21,1,11
2023-09-18 10:42:20,16,1,21,1,11
2023-09-18 10:42:22,16,1,21,1,11
2023-09-18 10:42:25,16,1,21,1,11
2023-09-18 10:42:27,16,1,21,1,11
2023-09-18 10:42:29,16,1,21,1,11
2023-09-18 10:42:31,16,1,21,1,11
2023-09-18 10:42:33,16,1,21,1,11
2023-09-18 10:42:35,16,1,21,1,11
2023-09-18 10:42:37,16,1,21,1,11
2023-09-18 10:42:39,16,1,21,1,11
2023-09-18 10:42:40,16,1,21,1,11
2023-09-18 10:42:42,16,1,21,1,11
2023-09-18 10:42:44,16,1,21,1,11
2023-09-18 10:42:46,16,1,21,1,11
2023-09-18 10:42:48,16,1,21,1,11
2023-09-18 10:42:50,16,1,21,1,11
2023-09-18 10:42:52,16,1,21,1,11
2023-09-18 10:42:54,16,1,21,1,11
2023-09-18 10:42:56,16,1,21,1,11
2023-09-18 10:42:57,16,1,21,1,11
2023-09-18 10:42:59,16,1,21,1,11
2023-09-18 10:43:00,16,1,21,1,11
2023-09-18 10:43:02,16,1,21,1,11
2023-09-18 10:43:04,16,1,21,1,11
2023-09-18 10:43:06,16,1,21,1,11
2023-09-18 10:43:08,16,1,21,1,11
2023-09-18 10:43:10,16,1,21,1,11
2023-09-18 10:43:12,16,1,21,1,11
2023-09-18 10:43:14,16,1,21,1,11
2023-09-18 10:43:16,16,1,21,1,11
2023-09-18 10:43:18,16,1,21,1,11
2023-09-18 10:43:20,16,1,21,1,11
2023-09-18 10:43:22,16,1,21,1,11
2023-09-18 10:43:24,16,1,21,1,11
2023-09-18 10:43:26,16,1,21,1,11
2023-09-18 10:43:28,16,1,21,1,11
2023-09-18 10:43:30,16,1,21,1,11
2023-09-18 10:43:32,16,1,21,1,11
2023-09-18 10:43:34,16,1,21,1,11
2023-09-18 10:43:36,16,1,21,1,11
2023-09-18 10:43:38,16,1,21,1,11
2023-09-18 10:43:40,16,1,21,1,11
2023-09-18 10:43:42,16,1,21,1,11
2023-09-18 10:43:44,16,1,21,1,11
2023-09-18 10:43:46,16,1,21,1,11
2023-09-18 10:43:48,16,1,21,1,11
2023-09-18 10:43:50,16,1,21,1,11
2023-09-18 10:43:52,16,1,21,1,11
2023-09-18 10:43:54,16,1,21,1,11
2023-09-18 10:43:56,16,1,21,1,11
2023-09-18 10:43:58,16,1,21,1,11
2023-09-18 10:44:00,16,1,21,1,11
2023-09-18 10:44:02,16,1,21,1,11
2023-09-18 10:44:03,16,1,21,1,11
2023-09-18 10:44:05,16,1,21,1,11
2023-09-18 10:44:07,16,1,21,1,11
2023-09-18 10:44:09,16,1,21,1,11
2023-09-18 10:44:11,16,1,21,1,11
2023-09-18 10:44:13,16,1,21,1,11
2023-09-18 10:44:15,16,1,21,1,11
2023-09-18 10:44:17,16,1,21,1,11
2023-09-18 10:44:19,16,1,21,1,11
2023-09-18 10:44:21,16,1,21,1,11
2023-09-18 10:44:23,16,1,21,1,11
2023-09-18 10:44:25,16,1,21,1,11
2023-09-18 10:44:27,16,1,21,1,11
2023-09-18 10:44:29,16,1,21,1,11
2023-09-18 10:44:31,16,1,21,1,11
2023-09-18 10:44:33,16,1,21,1,11
2023-09-18 10:44:34,16,1,21,1,11
2023-09-18 10:44:36,16,1,21,1,11
2023-09-18 10:44:38,16,1,21,1,11
2023-09-18 10:44:40,16,1,21,1,11
2023-09-18 10:44:42,16,1,21,1,11
2023-09-18 10:44:44,16,1,21,1,11
2023-09-18 10:44:46,16,1,21,1,11
2023-09-18 10:44:48,16,1,21,1,11
2023-09-18 10:44:49,16,1,21,1,11
2023-09-18 10:44:51,16,1,21,1,11
2023-09-18 10:44:53,16,1,21,1,11
2023-09-18 10:44:55,16,1,21,1,11
2023-09-18 10:44:57,16,1,21,1,11
2023-09-18 10:44:59,16,1,21,1,11
2023-09-18 10:45:01,16,1,21,1,11
2023-09-18 10:45:02,16,1,21,1,11
2023-09-18 10:45:04,16,1,21,1,11
2023-09-18 10:45:06,16,1,21,1,11
2023-09-18 10:45:09,16,1,21,1,11
2023-09-18 10:45:11,16,1,21,1,11
2023-09-18 10:45:13,16,1,21,1,11
2023-09-18 10:45:15,16,1,21,1,11
2023-09-18 10:45:17,16,1,21,1,11
2023-09-18 10:45:19,16,1,21,1,11
2023-09-18 10:45:21,16,1,21,1,11
2023-09-18 10:45:23,16,1,21,1,11
2023-09-18 10:45:25,16,1,21,1,11
2023-09-18 10:45:27,16,1,21,1,11
2023-09-18 10:45:29,16,1,21,1,11
2023-09-18 10:45:31,16,1,21,1,11
2023-09-18 10:45:32,16,1,21,1,11
2023-09-18 10:45:34,16,1,21,1,11
2023-09-18 10:45:36,16,1,21,1,11
2023-09-18 10:45:38,16,1,21,1,11
2023-09-18 10:45:40,16,1,21,1,11
2023-09-18 10:45:41,16,1,21,1,11
2023-09-18 10:45:43,16,1,21,1,11
2023-09-18 10:45:45,16,1,21,1,11
2023-09-18 10:45:47,16,1,21,1,11
2023-09-18 10:45:49,16,1,21,1,11
2023-09-18 10:45:51,16,1,21,1,11
2023-09-18 10:45:53,16,1,21,1,11
2023-09-18 10:45:55,16,1,21,1,11
2023-09-18 10:45:57,16,1,21,1,11
2023-09-18 10:45:59,16,1,21,1,11
2023-09-18 10:46:01,16,1,21,1,11
2023-09-18 10:46:02,16,1,21,1,11
2023-09-18 10:46:04,16,1,21,1,11
2023-09-18 10:46:07,16,1,21,1,11
2023-09-18 10:46:09,16,1,21,1,11
2023-09-18 10:46:11,16,1,21,1,11
2023-09-18 10:46:13,16,1,21,1,11
2023-09-18 10:46:15,16,1,21,1,11
2023-09-18 10:46:17,16,1,21,1,11
2023-09-18 10:46:18,16,1,21,1,11
2023-09-18 10:46:20,16,1,21,1,11
2023-09-18 10:46:22,16,1,21,1,11
2023-09-18 10:46:24,16,1,21,1,11
2023-09-18 10:46:26,16,1,21,1,11
2023-09-18 10:46:27,16,1,21,1,11
2023-09-18 10:46:29,16,1,21,1,11
2023-09-18 10:46:31,16,1,21,1,11
2023-09-18 10:46:33,16,1,21,1,11
2023-09-18 10:46:36,16,1,21,1,11
2023-09-18 10:46:38,16,1,21,1,11
2023-09-18 10:46:39,16,1,21,1,11
2023-09-18 10:46:41,16,1,21,1,11
2023-09-18 10:46:42,16,1,21,1,11
2023-09-18 10:46:44,16,1,21,1,11
2023-09-18 10:46:45,16,1,21,1,11
2023-09-18 10:46:48,16,1,21,1,11
2023-09-18 10:46:49,16,1,21,1,11
2023-09-18 10:46:51,16,1,21,1,11
2023-09-18 10:46:53,16,1,21,1,11
2023-09-18 10:46:55,16,1,21,1,11
2023-09-18 10:46:57,16,1,21,1,11
2023-09-18 10:46:59,16,1,21,1,11
2023-09-18 10:47:01,16,1,21,1,11
2023-09-18 10:47:03,16,1,21,1,11
2023-09-18 10:47:05,16,1,21,1,11
2023-09-18 10:47:07,16,1,21,1,11
2023-09-18 10:47:09,16,1,21,1,11
2023-09-18 10:47:11,16,1,21,1,11
2023-09-18 10:47:13,16,1,21,1,11
2023-09-18 10:47:15,16,1,21,1,11
2023-09-18 10:47:17,16,1,21,1,11
2023-09-18 10:47:19,16,1,21,1,11
2023-09-18 10:47:21,16,1,21,1,11
2023-09-18 10:47:23,16,1,21,1,11
2023-09-18 10:47:25,16,1,21,1,11
2023-09-18 10:47:27,16,1,21,1,11
2023-09-18 10:47:29,16,1,21,1,11
2023-09-18 10:47:31,16,1,21,1,11
2023-09-18 10:47:33,16,1,21,1,11
2023-09-18 10:47:36,16,1,21,1,11
2023-09-18 10:47:37,16,1,21,1,11
2023-09-18 10:47:39,16,1,21,1,11
2023-09-18 10:47:41,16,1,21,1,11
2023-09-18 10:47:43,16,1,21,1,11
2023-09-18 10:47:45,16,1,21,1,11
2023-09-18 10:47:47,16,1,21,1,11
2023-09-18 10:47:49,16,1,21,1,11
2023-09-18 10:47:51,16,1,21,1,11
2023-09-18 10:47:53,16,1,21,1,11
2023-09-18 10:47:55,16,1,21,1,11
2023-09-18 10:47:57,16,1,21,1,11
2023-09-18 10:47:59,16,1,21,1,11
2023-09-18 10:48:01,16,1,21,1,11
2023-09-18 10:48:03,16,1,21,1,11
2023-09-18 10:48:05,16,1,21,1,11
2023-09-18 10:48:07,16,1,21,1,11
2023-09-18 10:48:09,16,1,21,1,11
2023-09-18 10:48:11,16,1,21,1,11
2023-09-18 10:48:13,16,1,21,1,11
2023-09-18 10:48:15,16,1,21,1,11
2023-09-18 10:48:17,16,1,21,1,11
2023-09-18 10:48:19,16,1,21,1,11
2023-09-18 10:48:21,16,1,21,1,11
2023-09-18 10:48:23,16,1,21,1,11
2023-09-18 10:48:25,16,1,21,1,11
2023-09-18 10:48:26,16,1,21,1,11
2023-09-18 10:48:28,16,1,21,1,11
2023-09-18 10:48:30,16,1,21,1,11
2023-09-18 10:48:32,16,1,21,1,11
2023-09-18 10:48:34,16,1,21,1,11
2023-09-18 10:48:36,16,1,21,1,11
2023-09-18 10:48:37,16,1,21,1,11
2023-09-18 10:48:39,16,1,21,1,11
2023-09-18 10:48:41,16,1,21,1,11
2023-09-18 10:48:43,16,1,21,1,11
2023-09-18 10:48:45,16,1,21,1,11
2023-09-18 10:48:47,16,1,21,1,11
2023-09-18 10:48:49,16,1,21,1,11
2023-09-18 10:48:51,16,1,21,1,11
2023-09-18 10:48:53,16,1,21,1,11
2023-09-18 10:48:55,16,1,21,1,11
2023-09-18 10:48:57,16,1,21,1,11
2023-09-18 10:48:59,16,1,21,1,11
2023-09-18 10:49:01,16,1,21,1,11
2023-09-18 10:49:03,16,1,21,1,11
2023-09-18 10:49:04,16,1,21,1,11
2023-09-18 10:49:06,16,1,21,1,11
2023-09-18 10:49:07,16,1,21,1,11
2023-09-18 10:49:09,16,1,21,1,11
2023-09-18 10:49:11,16,1,21,1,11
2023-09-18 10:49:13,16,1,21,1,11
2023-09-18 10:49:15,16,1,21,1,11
2023-09-18 10:49:18,16,1,21,1,11
2023-09-18 10:49:19,16,1,21,1,11
2023-09-18 10:49:22,16,1,21,1,11
2023-09-18 10:49:24,16,1,21,1,11
2023-09-18 10:49:25,16,1,21,1,11
2023-09-18 10:49:27,16,1,21,1,11
2023-09-18 10:49:29,16,1,21,1,11
2023-09-18 10:49:31,16,1,21,1,11
2023-09-18 10:49:33,16,1,21,1,11
2023-09-18 10:49:35,16,1,21,1,11
2023-09-18 10:49:37,16,1,21,1,11
2023-09-18 10:49:38,16,1,21,1,11
2023-09-18 10:49:40,16,1,21,1,11
2023-09-18 10:49:42,16,1,21,1,11
2023-09-18 10:49:44,16,1,21,1,11
2023-09-18 10:49:46,16,1,21,1,11
2023-09-18 10:49:48,16,1,21,1,11
2023-09-18 10:49:50,16,1,21,1,11
2023-09-18 10:49:52,16,1,21,1,11
2023-09-18 10:49:54,16,1,21,1,11
2023-09-18 10:49:56,16,1,21,1,11
2023-09-18 10:49:58,16,1,21,1,11
2023-09-18 10:50:00,16,1,21,1,11
2023-09-18 10:50:01,16,1,21,1,11
2023-09-18 10:50:04,16,1,21,1,11
2023-09-18 10:50:06,16,1,21,1,11
2023-09-18 10:50:07,16,1,21,1,11
2023-09-18 10:50:09,16,1,21,1,11
2023-09-18 10:50:11,16,1,21,1,11
2023-09-18 10:50:13,16,1,21,1,11
2023-09-18 10:50:15,16,1,21,1,11
2023-09-18 10:50:17,16,1,21,1,11
2023-09-18 10:50:19,16,1,21,1,11
2023-09-18 10:50:21,16,1,21,1,11
2023-09-18 10:50:23,16,1,21,1,11
2023-09-18 10:50:25,16,1,21,1,11
2023-09-18 10:50:27,16,1,21,1,11
2023-09-18 10:50:29,16,1,21,1,11
2023-09-18 10:50:31,16,1,21,1,11
2023-09-18 10:50:33,16,1,21,1,11
2023-09-18 10:50:36,16,1,21,1,11
2023-09-18 10:50:37,16,1,21,1,11
2023-09-18 10:50:39,16,1,21,1,11
2023-09-18 10:50:41,16,1,21,1,11
2023-09-18 10:50:43,16,1,21,1,11
2023-09-18 10:50:45,16,1,21,1,11
2023-09-18 10:50:47,16,1,21,1,11
2023-09-18 10:50:49,16,1,21,1,11
2023-09-18 10:50:51,16,1,21,1,11
2023-09-18 10:50:53,16,1,21,1,11
2023-09-18 10:50:55,16,1,21,1,11
2023-09-18 10:50:57,16,1,21,1,11
2023-09-18 10:51:00,16,1,21,1,11
2023-09-18 10:51:02,16,1,21,1,11
2023-09-18 10:51:04,16,1,21,1,11
2023-09-18 10:51:05,16,1,21,1,11
2023-09-18 10:51:07,16,1,21,1,11
2023-09-18 10:51:09,16,1,21,1,11
2023-09-18 10:51:11,16,1,21,1,11
2023-09-18 10:51:13,16,1,21,1,11
2023-09-18 10:51:15,16,1,21,1,11
2023-09-18 10:51:17,16,1,21,1,11
2023-09-18 10:51:19,16,1,21,1,11
2023-09-18 10:51:21,16,1,21,1,11
2023-09-18 10:51:22,16,1,21,1,11
2023-09-18 10:51:24,16,1,21,1,11
2023-09-18 10:51:25,16,1,21,1,11
2023-09-18 10:51:27,16,1,21,1,11
2023-09-18 10:51:29,16,1,21,1,11
2023-09-18 10:51:30,16,1,21,1,11
2023-09-18 10:51:32,16,1,21,1,11
2023-09-18 10:51:34,16,1,21,1,11
2023-09-18 10:51:36,16,1,21,1,11
2023-09-18 10:51:38,16,1,21,1,11
2023-09-18 10:51:40,16,1,21,1,11
2023-09-18 10:51:41,16,1,21,1,11
2023-09-18 10:51:44,16,1,21,1,11
2023-09-18 10:51:45,16,1,21,1,11
2023-09-18 10:51:47,16,1,21,1,11
2023-09-18 10:51:49,16,1,21,1,11
2023-09-18 10:51:51,16,1,21,1,11
2023-09-18 10:51:53,16,1,21,1,11
2023-09-18 10:51:55,16,1,21,1,11
2023-09-18 10:51:57,16,1,21,1,11
2023-09-18 10:51:58,16,1,21,1,11
2023-09-18 10:52:00,16,1,21,1,11
2023-09-18 10:52:02,16,1,21,1,11
2023-09-18 10:52:04,16,1,21,1,11
2023-09-18 10:52:06,16,1,21,1,11
2023-09-18 10:52:07,16,1,21,1,11
2023-09-18 10:52:09,16,1,21,1,11
2023-09-18 10:52:11,16,1,21,1,11
2023-09-18 10:52:13,16,1,21,1,11
2023-09-18 10:52:15,16,1,21,1,11
2023-09-18 10:52:17,16,1,21,1,11
2023-09-18 10:52:19,16,1,21,1,11
2023-09-18 10:52:21,16,1,21,1,11
2023-09-18 10:52:23,16,1,21,1,11
2023-09-18 10:52:25,16,1,21,1,11
2023-09-18 10:52:27,16,1,21,1,11
2023-09-18 10:52:29,16,1,21,1,11
2023-09-18 10:52:31,16,1,21,1,11
2023-09-18 10:52:33,16,1,21,1,11
2023-09-18 10:52:35,16,1,21,1,11
2023-09-18 10:52:37,16,1,21,1,11
2023-09-18 10:52:39,16,1,21,1,11
2023-09-18 10:52:41,16,1,21,1,11
2023-09-18 10:52:42,16,1,21,1,11
2023-09-18 10:52:44,16,1,21,1,11
2023-09-18 10:52:46,16,1,21,1,11
2023-09-18 10:52:48,16,1,21,1,11
2023-09-18 10:52:49,16,1,21,1,11
2023-09-18 10:52:51,16,1,21,1,11
2023-09-18 10:52:53,16,1,21,1,11
2023-09-18 10:52:55,16,1,21,1,11
2023-09-18 10:52:57,16,1,21,1,11
2023-09-18 10:52:59,16,1,21,1,11
2023-09-18 10:53:01,16,1,21,1,11
2023-09-18 10:53:03,16,1,21,1,11
2023-09-18 10:53:05,16,1,21,1,11
2023-09-18 10:53:07,16,1,21,1,11
2023-09-18 10:53:09,16,1,21,1,11
2023-09-18 10:53:11,16,1,21,1,11
2023-09-18 10:53:13,16,1,21,1,11
2023-09-18 10:53:15,16,1,21,1,11
2023-09-18 10:53:17,16,1,21,1,11
2023-09-18 10:53:19,16,1,21,1,11
2023-09-18 10:53:21,16,1,21,1,11
2023-09-18 10:53:23,16,1,21,1,11
2023-09-18 10:53:25,16,1,21,1,11
2023-09-18 10:53:27,16,1,21,1,11
2023-09-18 10:53:29,16,1,21,1,11
2023-09-18 10:53:31,16,1,21,1,11
2023-09-18 10:53:33,16,1,21,1,11
2023-09-18 10:53:35,16,1,21,1,11
2023-09-18 10:53:36,16,1,21,1,11
2023-09-18 10:53:38,16,1,21,1,11
2023-09-18 10:53:40,16,1,21,1,11
2023-09-18 10:53:42,16,1,21,1,11
2023-09-18 10:53:44,16,1,21,1,11
2023-09-18 10:53:46,16,1,21,1,11
2023-09-18 10:53:48,16,1,21,1,11
2023-09-18 10:53:50,16,1,21,1,11
2023-09-18 10:53:51,16,1,21,1,11
2023-09-18 10:53:53,16,1,21,1,11
2023-09-18 10:53:55,16,1,21,1,11
2023-09-18 10:53:57,16,1,21,1,11
2023-09-18 10:53:59,16,1,21,1,11
2023-09-18 10:54:01,16,1,21,1,11
2023-09-18 10:54:03,16,1,21,1,11
2023-09-18 10:54:05,16,1,21,1,11
2023-09-18 10:54:07,16,1,21,1,11
2023-09-18 10:54:08,16,1,21,1,11
2023-09-18 10:54:10,16,1,21,1,11
2023-09-18 10:54:12,16,1,21,1,11
2023-09-18 10:54:14,16,1,21,1,11
2023-09-18 10:54:16,16,1,21,1,11
2023-09-18 10:54:18,16,1,21,1,11
2023-09-18 10:54:20,16,1,21,1,11
2023-09-18 10:54:22,16,1,21,1,11
2023-09-18 10:54:24,16,1,21,1,11
2023-09-18 10:54:26,16,1,21,1,11
2023-09-18 10:54:27,16,1,21,1,11
2023-09-18 10:54:30,16,1,21,1,11
2023-09-18 10:54:32,16,1,21,1,11
2023-09-18 10:54:34,16,1,21,1,11
2023-09-18 10:54:36,16,1,21,1,11
2023-09-18 10:54:38,16,1,21,1,11
2023-09-18 10:54:40,16,1,21,1,11
2023-09-18 10:54:42,16,1,21,1,11
2023-09-18 10:54:44,16,1,21,1,11
2023-09-18 10:54:46,16,1,21,1,11
2023-09-18 10:54:48,16,1,21,1,11
2023-09-18 10:54:50,16,1,21,1,11
2023-09-18 10:54:52,16,1,21,1,11
2023-09-18 10:54:53,16,1,21,1,11
2023-09-18 10:54:55,16,1,21,1,11
2023-09-18 10:54:57,16,1,21,1,11
2023-09-18 10:54:59,16,1,21,1,11
2023-09-18 10:55:00,16,1,21,1,11
2023-09-18 10:55:02,16,1,21,1,11
2023-09-18 10:55:03,16,1,21,1,11
2023-09-18 10:55:05,16,1,21,1,11
2023-09-18 10:55:07,16,1,21,1,11
2023-09-18 10:55:09,16,1,21,1,11
2023-09-18 10:55:11,16,1,21,1,11
2023-09-18 10:55:14,16,1,21,1,11
2023-09-18 10:55:16,16,1,21,1,11
2023-09-18 10:55:18,16,1,21,1,11
2023-09-18 10:55:20,16,1,21,1,11
2023-09-18 10:55:22,16,1,21,1,11
2023-09-18 10:55:23,16,1,21,1,11
2023-09-18 10:55:25,16,1,21,1,11
2023-09-18 10:55:27,16,1,21,1,11
2023-09-18 10:55:29,16,1,21,1,11
2023-09-18 10:55:31,16,1,21,1,11
2023-09-18 10:55:33,16,1,21,1,11
2023-09-18 10:55:35,16,1,21,1,11
2023-09-18 10:55:37,16,1,21,1,11
2023-09-18 10:55:39,16,1,21,1,11
2023-09-18 10:55:41,54,231,2,1,11
2023-09-18 10:55:43,16,1,21,1,11
2023-09-18 10:55:44,16,1,21,1,11
2023-09-18 10:55:46,16,1,21,1,11
2023-09-18 10:55:47,16,1,21,1,11
2023-09-18 10:55:49,16,1,21,1,11
2023-09-18 10:55:51,16,1,21,1,11
2023-09-18 10:55:52,16,1,21,1,11
2023-09-18 10:55:54,16,1,21,1,11
2023-09-18 10:55:56,16,1,21,1,11
2023-09-18 10:55:57,16,1,21,1,11
2023-09-18 10:56:00,16,1,21,1,11
